,Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,BounceRates,PageValues,SpecialDay,Weekend,Visitor_New_Visitor,Visitor_Returning_Visitor,Revenue
8695,1.0,38.5,0.0,0.0,28.0,0.003703704,0.0,0.0,1,0,1,0
8696,2.0,222.5,0.0,0.0,23.0,0.04,0.0,0.0,0,0,1,0
8697,2.0,48.5,0.0,0.0,53.0,0.005357143,18.855502398000006,0.0,1,0,1,1
8698,0.0,0.0,0.0,0.0,8.0,0.025,0.0,0.0,0,0,1,0
8699,3.0,69.0,2.0,72.0,10.0,0.005128205,0.0,0.0,0,0,1,0
8700,0.0,0.0,0.0,0.0,1.0,0.058196969500000056,0.0,0.0,0,0,0,0
8701,4.0,128.125,2.0,72.0,74.0,0.006060606,0.0,0.0,1,0,1,0
8702,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0,0,1,0
8703,0.0,0.0,2.0,0.0,74.0,0.022,0.0,0.0,0,0,1,1
8704,0.0,0.0,0.0,0.0,69.0,0.0,0.0,0.0,0,1,0,0
8705,0.0,0.0,0.0,0.0,12.0,0.058196969500000056,18.855502398000006,0.0,0,0,1,0
8706,2.0,224.88750000000005,0.0,0.0,7.0,0.0,0.0,0.0,0,0,1,0
8707,3.0,224.88750000000005,0.0,0.0,20.0,0.0,0.0,0.0,0,1,0,0
8708,0.0,0.0,0.0,0.0,30.0,0.027222222,0.0,0.0,0,0,1,0
8709,3.0,53.5,2.0,72.0,42.0,0.0,0.0,0.0,0,0,1,0
8710,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0,1,0,0
8711,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0,0,1,0
8712,0.0,0.0,0.0,0.0,5.0,0.04,0.0,0.0,1,0,1,0
8713,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0,0,1,0
8714,4.0,170.5,0.0,0.0,20.0,0.010526316,0.0,0.0,0,1,0,0
8715,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0,0,1,0
8716,0.0,0.0,0.0,0.0,19.0,0.058196969500000056,0.0,0.0,0,0,1,0
8717,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0,0,1,1
8718,2.0,14.75,0.0,0.0,32.0,0.012903226,18.855502398000006,0.0,0,0,1,1
8719,0.0,0.0,0.0,0.0,74.0,0.011764706,0.0,0.0,0,0,1,0
8720,0.0,0.0,0.0,0.0,19.0,0.021052632,0.0,0.0,1,0,1,1
8721,4.0,99.33333333,0.0,0.0,15.0,0.010526316,0.0,0.0,0,0,1,0
8722,0.0,0.0,0.0,0.0,6.0,0.058196969500000056,0.0,0.0,0,0,1,0
8723,2.0,46.5,2.0,72.0,74.0,0.013285024,0.0,0.0,1,0,1,1
8724,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0,0,1,0
8725,4.0,33.91666667,2.0,72.0,74.0,0.011608301,0.0,0.0,0,0,1,0
8726,0.0,0.0,0.0,0.0,74.0,0.003809524,0.0,0.0,0,0,1,0
8727,1.0,5.0,0.0,0.0,47.0,0.010416667,18.855502398000006,0.0,1,0,1,1
8728,2.0,47.5,0.0,0.0,30.0,0.006896552,18.855502398000006,0.0,0,0,1,0
8729,0.0,0.0,0.0,0.0,8.0,0.0,18.855502398000006,0.0,1,1,0,1
8730,0.0,0.0,0.0,0.0,37.0,0.005555556,0.0,0.0,1,0,1,0
8731,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0,1,0,0
8732,0.0,0.0,0.0,0.0,1.0,0.058196969500000056,0.0,0.0,0,0,0,0
8733,3.0,99.75,0.0,0.0,31.0,0.0,18.855502398000006,0.0,0,0,1,1
8734,5.0,104.875,0.0,0.0,39.0,0.0,18.855502398000006,0.0,0,0,1,0
8735,1.0,21.0,0.0,0.0,16.0,0.0,0.0,0.0,0,1,0,0
8736,0.0,0.0,0.0,0.0,13.0,0.036363636,18.855502398000006,0.0,0,1,0,1
8737,9.0,153.9166667,0.0,0.0,74.0,0.001168385,0.0,0.0,0,0,1,0
8738,4.0,224.88750000000005,2.0,0.0,15.0,0.010526316,0.0,0.0,0,1,0,1
8739,3.0,135.5,0.0,0.0,30.0,0.0,18.855502398000006,0.0,0,0,1,1
8740,2.0,169.5,2.0,72.0,35.0,0.010810811,18.855502398000006,0.0,1,0,1,1
8741,2.0,82.0,0.0,0.0,13.0,0.0,0.0,0.0,0,0,1,0
8742,0.0,0.0,0.0,0.0,1.0,0.058196969500000056,0.0,0.0,0,0,1,0
8743,6.0,143.5,2.0,72.0,67.0,0.008333333,0.0,0.0,1,0,1,0
8744,0.0,0.0,0.0,0.0,5.0,0.058196969500000056,0.0,0.0,0,0,1,0
8745,0.0,0.0,0.0,0.0,22.0,0.009090909,0.0,0.0,1,0,1,0
8746,0.0,0.0,0.0,0.0,47.0,0.017021277,0.0,0.0,0,0,1,1
8747,6.0,143.5142857,0.0,0.0,31.0,0.001612903,18.855502398000006,0.0,0,0,1,0
8748,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0,0,1,0
8749,1.0,138.5,0.0,0.0,21.0,0.0,0.0,0.0,0,0,1,0
8750,1.0,52.5,0.0,0.0,19.0,0.0,0.0,0.0,1,0,1,0
8751,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0,0,1,0
8752,0.0,0.0,0.0,0.0,4.0,0.058196969500000056,0.0,0.0,0,0,1,0
8753,0.0,0.0,0.0,0.0,4.0,0.058196969500000056,0.0,0.0,0,0,1,0
8754,0.0,0.0,0.0,0.0,17.0,0.011764706,0.0,0.0,0,0,1,0
8755,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0,0,1,0
8756,9.0,125.2659091,2.0,72.0,74.0,0.007792208,18.855502398000006,0.0,1,0,1,0
8757,3.0,24.75,0.0,0.0,2.0,0.0,0.0,0.0,0,1,0,1
8758,2.0,41.5,0.0,0.0,43.0,0.009302326,0.0,0.0,0,0,1,0
8759,0.0,0.0,0.0,0.0,1.0,0.058196969500000056,0.0,0.0,0,0,1,0
8760,0.0,0.0,0.0,0.0,38.0,0.005263158,0.0,0.0,0,0,1,0
8761,6.0,224.88750000000005,0.0,0.0,69.0,0.005555556,0.0,0.0,0,0,1,0
8762,0.0,0.0,0.0,0.0,44.0,0.0,18.855502398000006,0.0,0,0,1,1
8763,2.0,21.5,2.0,72.0,56.0,0.036904762,0.0,0.0,1,0,1,0
8764,1.0,18.0,2.0,72.0,74.0,0.012926829,0.0,0.0,1,0,1,0
8765,4.0,97.5,0.0,0.0,5.0,0.0,0.0,0.0,0,1,0,0
8766,0.0,0.0,0.0,0.0,2.0,0.058196969500000056,0.0,0.0,0,0,1,0
8767,0.0,0.0,0.0,0.0,5.0,0.058196969500000056,0.0,0.0,0,0,1,0
8768,4.0,88.25,2.0,72.0,37.0,0.0,18.855502398000006,0.0,0,1,0,1
8769,4.0,109.3333333,2.0,72.0,34.0,0.015,0.0,0.0,1,0,1,0
8770,7.0,224.88750000000005,2.0,72.0,49.0,0.020689655,18.855502398000006,0.0,0,0,1,0
8771,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0,0,1,0
8772,0.0,0.0,2.0,72.0,50.0,0.0,0.0,0.0,0,0,1,0
8773,0.0,0.0,0.0,0.0,11.0,0.036363636,0.0,0.0,0,0,1,0
8774,2.0,13.0,0.0,0.0,23.0,0.058196969500000056,0.0,0.0,0,0,1,0
8775,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1,0,1,0
8776,0.0,0.0,0.0,0.0,15.0,0.004444444,0.0,0.0,0,0,1,0
8777,2.0,224.88750000000005,2.0,72.0,9.0,0.0,0.0,0.0,0,1,0,0
8778,8.0,224.88750000000005,0.0,0.0,58.0,0.0,18.855502398000006,0.0,1,0,1,0
8779,3.0,97.75,2.0,72.0,12.0,0.006666667,0.0,0.0,0,0,1,0
8780,4.0,35.5,0.0,0.0,2.0,0.0,0.0,0.0,0,1,0,0
8781,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0,1,0,0
8782,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0,0,1,0
8783,0.0,0.0,0.0,0.0,7.0,0.058196969500000056,0.0,0.0,0,0,1,0
8784,7.0,224.88750000000005,2.0,72.0,74.0,0.004385217,18.855502398000006,0.0,0,0,1,1
8785,4.0,73.5,0.0,0.0,59.0,0.009617486,0.0,0.0,0,0,1,0
8786,0.0,0.0,0.0,0.0,28.0,0.010714286,0.0,0.0,0,0,1,0
8787,5.0,116.1,2.0,72.0,74.0,0.002457143,0.0,0.0,0,0,1,0
8788,3.0,119.5,0.0,0.0,24.0,0.0,0.0,0.0,0,0,1,0
8789,3.0,96.5,0.0,0.0,8.0,0.0,0.0,0.0,0,0,1,0
8790,0.0,0.0,0.0,0.0,1.0,0.058196969500000056,0.0,0.0,0,0,1,0
8791,4.0,72.5,0.0,0.0,74.0,0.00137457,18.855502398000006,0.0,1,0,1,0
8792,6.0,73.70833333,2.0,72.0,80.0,0.022621723,0.0,0.0,1,0,1,0
8793,0.0,0.0,0.0,0.0,15.0,0.014285714,0.0,0.0,0,0,1,0
8794,1.0,27.5,0.0,0.0,74.0,0.0,18.855502398000006,0.0,0,0,1,1
8795,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1,0,1,0
8796,0.0,0.0,0.0,0.0,5.0,0.058196969500000056,0.0,0.0,0,0,1,0
8797,2.0,13.0,0.0,0.0,3.0,0.0,0.0,0.0,0,1,0,0
8798,5.0,224.88750000000005,0.0,0.0,21.0,0.0,18.855502398000006,0.0,1,1,0,1
8799,5.0,136.0,2.0,72.0,74.0,0.005998168,18.855502398000006,0.0,1,0,1,1
8800,1.0,34.5,0.0,0.0,18.0,0.0,18.855502398000006,0.0,0,0,1,1
8801,1.0,0.0,0.0,0.0,1.0,0.058196969500000056,0.0,0.0,0,0,1,0
8802,1.0,26.5,2.0,72.0,24.0,0.006153846,18.855502398000006,0.0,0,0,1,1
8803,8.0,224.88750000000005,0.0,0.0,28.0,0.0,0.0,0.0,1,0,1,0
8804,5.0,51.04166667,0.0,0.0,14.0,0.0,0.0,0.0,0,1,0,1
8805,4.0,22.5,0.0,0.0,15.0,0.028571429,0.0,0.0,0,0,1,0
8806,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0,1,0,0
8807,0.0,0.0,0.0,0.0,48.0,0.00625,0.0,0.0,1,0,1,0
8808,7.0,155.9,0.0,0.0,25.0,0.0,18.855502398000006,0.0,0,0,1,0
8809,0.0,0.0,0.0,0.0,12.0,0.016666667,0.0,0.0,0,1,0,0
8810,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0,1,0,0
8811,0.0,0.0,0.0,0.0,8.0,0.0,18.855502398000006,0.0,1,0,1,1
8812,0.0,0.0,0.0,0.0,7.0,0.058196969500000056,0.0,0.0,0,0,1,0
8813,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,1,0,1,1
8814,8.0,122.1,2.0,0.0,20.0,0.012098765,0.0,0.0,1,0,1,1
8815,0.0,0.0,2.0,72.0,69.0,0.007123288,0.0,0.0,0,0,1,0
8816,7.0,210.427451,2.0,72.0,74.0,0.00867052,18.855502398000006,0.0,0,0,1,1
8817,0.0,0.0,0.0,0.0,26.0,0.032248521,0.0,0.0,0,0,1,0
8818,0.0,0.0,0.0,0.0,74.0,0.00952381,18.855502398000006,0.0,1,0,1,1
8819,0.0,0.0,2.0,0.0,13.0,0.028571429,0.0,0.0,1,0,1,0
8820,6.0,224.88750000000005,2.0,72.0,14.0,0.0,0.0,0.0,0,0,1,0
8821,0.0,0.0,0.0,0.0,21.0,0.01,0.0,0.0,0,0,1,0
8822,1.0,40.5,0.0,0.0,7.0,0.0,0.0,0.0,0,0,1,0
8823,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0,0,1,0
8824,2.0,77.5,2.0,72.0,46.0,0.004255319,18.855502398000006,0.0,0,0,1,1
8825,5.0,135.5,0.0,0.0,74.0,0.002325581,0.0,0.0,0,0,1,0
8826,9.0,179.275,0.0,0.0,74.0,0.0,18.855502398000006,0.0,1,0,1,0
8827,3.0,36.0,2.0,72.0,9.0,0.0,0.0,0.0,0,1,0,1
8828,0.0,0.0,0.0,0.0,1.0,0.058196969500000056,0.0,0.0,0,0,1,0
8829,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0,0,1,0
8830,7.0,224.88750000000005,2.0,72.0,74.0,0.00455693,18.855502398000006,0.0,0,0,1,1
8831,0.0,0.0,2.0,72.0,74.0,0.003760684,18.855502398000006,0.0,0,0,1,1
8832,2.0,23.0,0.0,0.0,39.0,0.005128205,18.855502398000006,0.0,1,0,1,1
8833,7.0,224.88750000000005,2.0,72.0,74.0,0.005268892,18.855502398000006,0.0,1,0,1,0
8834,3.0,104.0,0.0,0.0,34.0,0.005555556,0.0,0.0,0,0,1,0
8835,0.0,0.0,0.0,0.0,6.0,0.033333333,0.0,0.0,0,0,1,0
8836,8.0,224.88750000000005,2.0,72.0,71.0,0.006349206,0.0,0.0,1,0,1,1
8837,0.0,0.0,0.0,0.0,11.0,0.036363636,0.0,0.0,1,0,1,0
8838,0.0,0.0,0.0,0.0,32.0,0.0,18.855502398000006,0.0,0,0,1,1
8839,3.0,115.0,0.0,0.0,6.0,0.0,0.0,0.0,1,1,0,0
8840,6.0,65.41666667,0.0,0.0,29.0,0.004848485,0.0,0.0,0,0,1,1
8841,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,1,0,1,0
8842,5.0,224.88750000000005,0.0,0.0,3.0,0.0,0.0,0.0,0,1,0,0
8843,2.0,86.2,0.0,0.0,48.0,0.004166667,18.855502398000006,0.0,0,0,1,1
8844,0.0,0.0,0.0,0.0,75.0,0.001333333,0.0,0.0,1,0,1,0
8845,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,1,1,0,0
8846,0.0,0.0,2.0,72.0,81.0,0.003294118,0.0,0.0,1,0,1,0
8847,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0,1,0,0
8848,0.0,0.0,0.0,0.0,2.0,0.058196969500000056,0.0,0.0,0,0,1,0
8849,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0,0,1,1
8850,6.0,179.75,2.0,72.0,64.0,0.007246377,18.855502398000006,0.0,0,0,1,0
8851,0.0,0.0,0.0,0.0,8.0,0.025,0.0,0.0,0,0,1,0
8852,1.0,9.0,0.0,0.0,37.0,0.030555556,18.855502398000006,0.0,0,0,1,0
8853,0.0,0.0,0.0,0.0,11.0,0.018181818,0.0,0.0,1,0,1,0
8854,0.0,0.0,0.0,0.0,22.0,0.009090909,0.0,0.0,1,0,1,0
8855,6.0,197.25,0.0,0.0,51.0,0.0,18.855502398000006,0.0,1,0,1,0
8856,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0,1,0,0
8857,0.0,0.0,2.0,72.0,65.0,0.0,0.0,0.0,0,1,0,0
8858,6.0,151.7,0.0,0.0,34.0,0.017647059,0.0,0.0,0,0,1,0
8859,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0,1,0,0
8860,0.0,0.0,0.0,0.0,62.0,0.003225806,18.855502398000006,0.0,1,0,1,0
8861,1.0,54.5,0.0,0.0,26.0,0.007692308,18.855502398000006,0.0,0,0,1,0
8862,0.0,0.0,0.0,0.0,10.0,0.03,0.0,0.0,1,0,1,1
8863,0.0,0.0,0.0,0.0,43.0,0.007317073,18.855502398000006,0.0,0,0,1,1
8864,1.0,8.0,0.0,0.0,10.0,0.04,0.0,0.0,1,0,1,0
8865,0.0,0.0,0.0,0.0,3.0,0.058196969500000056,0.0,0.0,0,0,1,0
8866,5.0,231.75,0.0,0.0,30.0,0.0,0.0,0.0,0,0,1,0
8867,1.0,19.0,2.0,72.0,11.0,0.0,0.0,0.0,0,1,0,0
8868,0.0,0.0,0.0,0.0,1.0,0.058196969500000056,0.0,0.0,1,1,0,0
8869,3.0,52.16666667,2.0,72.0,65.0,0.002941176,18.855502398000006,0.0,1,0,1,0
8870,10.0,163.6333333,2.0,72.0,80.0,0.002325581,18.855502398000006,0.0,1,0,1,1
8871,0.0,0.0,0.0,0.0,28.0,0.014814815,18.855502398000006,0.0,0,0,1,0
8872,4.0,95.75,2.0,72.0,74.0,0.00376506,0.0,0.0,1,0,1,0
8873,0.0,0.0,0.0,0.0,1.0,0.058196969500000056,0.0,0.0,0,0,1,0
8874,7.0,218.741707,2.0,72.0,74.0,0.019767442,0.0,0.0,0,0,1,0
8875,0.0,0.0,0.0,0.0,11.0,0.018181818,0.0,0.0,0,0,1,0
8876,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0,0,0,0
8877,10.0,224.88750000000005,2.0,72.0,74.0,0.007542901,18.855502398000006,0.0,1,0,1,1
8878,7.0,78.35714286,2.0,72.0,74.0,0.007586207,0.0,0.0,1,0,1,1
8879,6.0,143.0,0.0,0.0,32.0,0.0,18.855502398000006,0.0,1,1,0,0
8880,0.0,0.0,0.0,0.0,7.0,0.058196969500000056,0.0,0.0,1,0,1,0
8881,0.0,0.0,0.0,0.0,3.0,0.058196969500000056,0.0,0.0,0,0,1,0
8882,0.0,0.0,0.0,0.0,1.0,0.058196969500000056,0.0,0.0,0,1,0,0
8883,1.0,36.0,2.0,72.0,74.0,0.0,18.855502398000006,0.0,0,0,1,0
8884,0.0,0.0,0.0,0.0,9.0,0.0,18.855502398000006,0.0,0,1,0,1
8885,7.0,224.88750000000005,2.0,72.0,74.0,0.009808489,18.855502398000006,0.0,0,0,1,0
8886,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,1,0,1,0
8887,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0,0,1,0
8888,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0,0,1,0
8889,1.0,34.5,0.0,0.0,22.0,0.008695652,0.0,0.0,0,0,0,0
8890,0.0,0.0,2.0,72.0,43.0,0.0,18.855502398000006,0.0,0,0,1,1
8891,0.0,0.0,0.0,0.0,30.0,0.013333333,0.0,0.0,0,0,1,0
8892,2.0,112.25,0.0,0.0,9.0,0.018181818,0.0,0.0,0,1,0,0
8893,1.0,60.5,0.0,0.0,31.0,0.0,0.0,0.0,0,0,1,0
8894,2.0,121.0,0.0,0.0,28.0,0.015555556,18.855502398000006,0.0,1,0,1,0
8895,5.0,179.875,0.0,0.0,47.0,0.019607843,18.855502398000006,0.0,0,0,1,1
8896,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0,0,1,0
8897,1.0,0.0,0.0,0.0,17.0,0.038888889,0.0,0.0,1,0,1,0
8898,0.0,0.0,0.0,0.0,21.0,0.041269841,0.0,0.0,0,0,1,0
8899,9.0,71.2,2.0,72.0,23.0,0.0,18.855502398000006,0.0,1,0,1,0
8900,8.0,111.0,0.0,0.0,32.0,0.005263158,18.855502398000006,0.0,0,0,1,1
8901,7.0,110.7583333,2.0,72.0,34.0,0.0,18.855502398000006,0.0,1,0,1,0
8902,0.0,0.0,2.0,72.0,30.0,0.0125,0.0,0.0,1,0,1,0
8903,0.0,0.0,0.0,0.0,1.0,0.058196969500000056,0.0,0.0,1,0,1,0
8904,1.0,0.0,2.0,72.0,65.0,0.017014925,0.0,0.0,1,0,1,0
8905,0.0,0.0,2.0,0.0,7.0,0.0,0.0,0.0,0,0,1,0
8906,5.0,224.88750000000005,2.0,72.0,64.0,0.008955224,18.855502398000006,0.0,0,0,1,1
8907,7.0,111.0,2.0,72.0,74.0,0.003928571,18.855502398000006,0.0,0,0,1,1
8908,1.0,224.88750000000005,0.0,0.0,18.0,0.0025,18.855502398000006,0.0,1,0,1,0
8909,0.0,0.0,0.0,0.0,41.0,0.027642276,0.0,0.0,0,0,1,0
8910,0.0,0.0,0.0,0.0,38.0,0.005263158,0.0,0.0,0,0,1,0
8911,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0,0,1,0
8912,0.0,0.0,0.0,0.0,1.0,0.058196969500000056,0.0,0.0,0,0,1,0
8913,4.0,115.0833333,2.0,72.0,16.0,0.0,0.0,0.0,0,0,1,0
8914,0.0,0.0,0.0,0.0,1.0,0.058196969500000056,0.0,0.0,0,0,1,0
8915,3.0,50.5,0.0,0.0,2.0,0.0,0.0,0.0,0,1,0,0
8916,3.0,142.5,0.0,0.0,48.0,0.004347826,0.0,0.0,0,0,1,0
8917,2.0,48.1875,2.0,72.0,51.0,0.003571429,18.855502398000006,0.0,1,0,1,1
8918,0.0,0.0,0.0,0.0,63.0,0.006451613,0.0,0.0,1,0,1,0
8919,4.0,75.0,2.0,72.0,74.0,0.002040816,0.0,0.0,0,0,1,0
8920,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0,0,1,0
8921,5.0,115.375,0.0,0.0,20.0,0.026111111,18.855502398000006,0.0,0,0,1,1
8922,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0,0,1,0
8923,0.0,0.0,0.0,0.0,5.0,0.04,0.0,0.0,0,0,1,0
8924,0.0,0.0,0.0,0.0,13.0,0.015384615,0.0,0.0,1,0,1,0
8925,7.0,196.8571429,0.0,0.0,59.0,0.00721393,18.855502398000006,0.0,1,0,1,0
8926,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0,0,1,0
8927,0.0,0.0,0.0,0.0,74.0,0.006408856,0.0,0.0,0,0,1,0
8928,2.0,79.0,0.0,0.0,47.0,0.008510638,18.855502398000006,0.0,0,1,0,0
8929,6.0,69.125,2.0,72.0,74.0,0.005701754,0.0,0.0,0,0,1,0
8930,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0,0,1,0
8931,0.0,0.0,0.0,0.0,28.0,0.0,18.855502398000006,0.0,0,1,0,1
8932,2.0,224.88750000000005,2.0,72.0,2.0,0.0,0.0,0.0,1,1,0,0
8933,2.0,19.0,0.0,0.0,4.0,0.0,0.0,0.0,0,0,1,0
8934,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0,0,0,0
8935,0.0,0.0,2.0,72.0,72.0,0.0,0.0,0.0,0,0,1,1
8936,0.0,0.0,0.0,0.0,36.0,0.008333333,0.0,0.0,0,0,1,0
8937,1.0,107.0,2.0,72.0,2.0,0.025,0.0,0.0,0,0,1,0
8938,0.0,0.0,2.0,0.0,2.0,0.058196969500000056,0.0,0.0,0,0,1,0
8939,0.0,0.0,0.0,0.0,6.0,0.033333333,0.0,0.0,1,0,1,0
8940,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0,1,0,0
8941,0.0,0.0,0.0,0.0,3.0,0.058196969500000056,0.0,0.0,0,0,1,0
8942,2.0,224.88750000000005,0.0,0.0,18.0,0.0,0.0,0.0,0,1,0,0
8943,0.0,0.0,0.0,0.0,1.0,0.058196969500000056,0.0,0.0,1,0,1,0
8944,1.0,19.0,0.0,0.0,4.0,0.04,0.0,0.0,0,0,1,0
8945,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0,0,1,0
8946,0.0,0.0,0.0,0.0,84.0,0.01031746,0.0,0.0,0,0,1,1
8947,4.0,26.0,0.0,0.0,74.0,0.007670851,0.0,0.0,0,0,1,1
8948,3.0,19.0,2.0,72.0,17.0,0.0,0.0,0.0,0,0,1,0
8949,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,1,0
8950,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0,1,0,0
8951,9.0,126.2631579,2.0,72.0,59.0,0.008695652,0.0,0.0,0,0,1,0
8952,4.0,55.75,0.0,0.0,74.0,0.0,0.0,0.0,0,0,1,0
8953,0.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,0,0,1,1
8954,3.0,22.0,2.0,72.0,30.0,0.0,0.0,0.0,0,0,1,0
8955,0.0,0.0,0.0,0.0,13.0,0.016666667,0.0,0.0,0,0,1,0
8956,1.0,6.0,0.0,0.0,15.0,0.0,0.0,0.0,0,0,0,0
8957,9.0,224.88750000000005,0.0,0.0,19.0,0.0,18.855502398000006,0.0,0,1,0,0
8958,0.0,0.0,0.0,0.0,33.0,0.012121212,0.0,0.0,0,0,1,1
8959,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0,0,1,0
8960,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,1,0,1,0
8961,0.0,0.0,0.0,0.0,54.0,0.003846154,0.0,0.0,1,0,1,0
8962,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0,0,1,1
8963,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1,0,1,0
8964,0.0,0.0,0.0,0.0,6.0,0.058196969500000056,0.0,0.0,0,0,1,0
8965,7.0,224.88750000000005,2.0,72.0,74.0,0.002684564,18.855502398000006,0.0,0,0,1,0
8966,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0,0,1,0
8967,0.0,0.0,0.0,0.0,1.0,0.058196969500000056,0.0,0.0,0,0,1,0
8968,0.0,0.0,0.0,0.0,16.0,0.0,18.855502398000006,0.0,0,1,0,1
8969,9.0,224.88750000000005,2.0,72.0,74.0,0.005882353,18.855502398000006,0.0,1,0,1,0
8970,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,1,0
8971,0.0,0.0,0.0,0.0,1.0,0.058196969500000056,0.0,0.0,1,0,1,0
8972,7.0,224.88750000000005,2.0,72.0,74.0,0.003964723,18.855502398000006,0.0,0,0,1,1
8973,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0,0,1,0
8974,0.0,0.0,2.0,72.0,42.0,0.0,0.0,0.0,1,0,1,0
8975,7.0,32.64285714,2.0,72.0,74.0,0.002623688,18.855502398000006,0.0,0,0,1,1
8976,7.0,184.9333333,2.0,72.0,70.0,0.006,18.855502398000006,0.0,1,0,1,1
8977,4.0,62.66666667,0.0,0.0,82.0,0.0,0.0,0.0,0,0,1,0
8978,0.0,0.0,0.0,0.0,3.0,0.058196969500000056,0.0,0.0,0,0,1,0
8979,0.0,0.0,0.0,0.0,1.0,0.058196969500000056,0.0,0.0,0,0,0,0
8980,4.0,55.575,0.0,0.0,4.0,0.0,0.0,0.0,0,1,0,0
8981,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0,0,1,0
8982,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0,0,1,0
8983,0.0,0.0,0.0,0.0,22.0,0.00952381,0.0,0.0,0,0,1,0
8984,0.0,0.0,2.0,72.0,74.0,0.002749141,0.0,0.0,1,0,1,0
8985,5.0,107.0,0.0,0.0,34.0,0.0,0.0,0.0,1,0,1,0
8986,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0,0,1,0
8987,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1,0,1,0
8988,0.0,0.0,0.0,0.0,21.0,0.019047619,0.0,0.0,0,0,1,0
8989,4.0,104.25,0.0,0.0,38.0,0.0,18.855502398000006,0.0,0,0,1,1
8990,1.0,9.0,0.0,0.0,15.0,0.0,18.855502398000006,0.0,0,1,0,1
8991,0.0,0.0,0.0,0.0,42.0,0.014634146,0.0,0.0,1,0,1,0
8992,0.0,0.0,0.0,0.0,1.0,0.058196969500000056,0.0,0.0,0,0,1,0
8993,9.0,227.6,0.0,0.0,54.0,0.006557377,18.855502398000006,0.0,0,0,1,1
8994,0.0,0.0,0.0,0.0,7.0,0.028571429,0.0,0.0,0,0,1,0
8995,2.0,67.75,0.0,0.0,11.0,0.016666667,0.0,0.0,0,0,1,0
8996,7.0,224.88750000000005,0.0,0.0,34.0,0.007407407,18.855502398000006,0.0,1,1,0,1
